outcome,build,nsnp,beta,se,pval,fdr
ISM2_Q6H9L7_OID30365_v1_Cardiometabolic_II,GRCh37,84,-0.0814652962529138,0.009496975632786,9.65158112047792e-18,1.85683868344801e-17
RET_P07949_OID21346_v1_Oncology,GRCh37,84,-0.0744162507448597,0.00868728182396788,1.07035462467287e-17,2.0575913783331e-17
HDAC9_Q9UKV0_OID30832_v1_Neurology_II,GRCh37,84,-0.0825584183984355,0.00963917901557057,1.08187793601009e-17,2.07809649466387e-17
SHPK_Q9UHJ6_OID31292_v1_Oncology_II,GRCh37,84,-0.0817983795330514,0.00956378656847595,1.20004584640287e-17,2.30325255013716e-17
MICB_MICA_Q29980_Q29983_OID20593_v1_Inflammation,GRCh37,84,0.0394127659323727,0.00461026189603057,1.24244239016734e-17,2.38273931900867e-17
MMP15_P51511_OID30299_v1_Cardiometabolic_II,GRCh37,84,-0.0810360365525501,0.00948040754202893,1.2552463349681e-17,2.40539305579195e-17
RRM2_P31350_OID21187_v1_Oncology,GRCh37,84,-0.0818532879840562,0.00958055582574184,1.30003787430489e-17,2.48925957621442e-17
PRCP_P42785_OID20337_v1_Cardiometabolic,GRCh37,84,-0.0750355671617513,0.00879145988883136,1.40092426453937e-17,2.68031724430009e-17
RGMB_Q6NW40_OID21045_v1_Neurology,GRCh37,84,0.0768242132910009,0.00900975975717389,1.50481417200959e-17,2.87681574570156e-17
LECT2_O14960_OID30320_v1_Cardiometabolic_II,GRCh37,84,0.0530085795048963,0.0062307477021791,1.77602425649837e-17,3.39262586320083e-17
ESAM_Q96AP7_OID20270_v1_Cardiometabolic,GRCh37,84,-0.0774186071515826,0.00911354699429991,1.98115230112517e-17,3.78149133165197e-17
LPCAT2_Q7L5N7_OID21290_v1_Oncology,GRCh37,84,-0.0793469607652781,0.00934454778420135,2.04413219257284e-17,3.89863576979695e-17
SLITRK2_Q9H156_OID21409_v1_Oncology,GRCh37,84,-0.0767382618791411,0.00905529398040464,2.3627660070263e-17,4.50280466068012e-17
PLXNB2_O15031_OID20317_v1_Cardiometabolic,GRCh37,84,-0.0650399352020106,0.00769008978384661,2.72865928901667e-17,5.19601839494069e-17
DYNLT3_P51808_OID31415_v1_Oncology_II,GRCh37,84,-0.0780766518370855,0.00924367083172407,3.00169845701023e-17,5.71146702486809e-17
FRMD7_Q6ZUT3_OID30898_v1_Neurology_II,GRCh37,84,-0.0810802385925761,0.00960271018271028,3.08041580744571e-17,5.85665262450101e-17
F13B_P05160_OID30781_v1_Inflammation_II,GRCh37,84,-0.0732039752752147,0.00868888454124059,3.6070663123081e-17,6.85257860114287e-17
SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II,GRCh37,84,0.0665270935795338,0.00790435816779817,3.8787260834275e-17,7.36290256525439e-17
PRTFDC1_Q9NRG1_OID20867_v1_Neurology,GRCh37,84,-0.0786846518009087,0.00937007926007798,4.56328595781141e-17,8.65561511622399e-17
PRRT3_Q5FWE3_OID30276_v1_Cardiometabolic_II,GRCh37,84,-0.0775445731710368,0.0092495886377256,5.13461486386453e-17,9.73169973416823e-17
CHP1_Q99653_OID30869_v1_Neurology_II,GRCh37,84,-0.080780535384585,0.00963651445093508,5.17032193610226e-17,9.79172600857462e-17
PPP1CC_P36873_OID31360_v1_Oncology_II,GRCh37,84,-0.0780201370828599,0.00930975423719747,5.27157585540805e-17,9.97569658753505e-17
IL1R2_P27930_OID20757_v1_Inflammation,GRCh37,84,-0.0711274835016772,0.00850489099294345,6.10774050171375e-17,1.15490089299747e-16
IL4R_P24394_OID20576_v1_Inflammation,GRCh37,84,-0.0747885837242721,0.00895181609711889,6.56709041641275e-17,1.24079138241568e-16
DECR1_Q16698_OID20579_v1_Inflammation,GRCh37,84,-0.0782622463463481,0.00937405572867923,6.89519069341936e-17,1.30176907566034e-16
TBCA_O75347_OID30616_v1_Inflammation_II,GRCh37,84,0.0778785581347697,0.00933720649925944,7.38707798333661e-17,1.3935498590649e-16
PRDX3_P30048_OID20483_v1_Inflammation,GRCh37,84,-0.0791972172101556,0.00949714184739083,7.4884643999187e-17,1.411578448656e-16
HSPB1_P04792_OID20230_v1_Cardiometabolic,GRCh37,84,-0.0741721182205916,0.00889980573036888,7.8071570969076e-17,1.47050955878089e-16
MGMT_P16455_OID20588_v1_Inflammation,GRCh37,84,-0.0734997358624791,0.00881940471006231,7.82445678943346e-17,1.47262468356599e-16
OSMR_Q99650_OID20356_v1_Cardiometabolic,GRCh37,84,-0.0659700171911146,0.00791859059265106,8.01418973234836e-17,1.5071646736959e-16
GSR_P00390_OID30700_v1_Inflammation_II,GRCh37,84,-0.0762387647712339,0.00915452439176999,8.22281888463213e-17,1.54520206151182e-16
NTRK2_Q16620_OID20136_v1_Cardiometabolic,GRCh37,84,-0.0757455533582811,0.00910976835356679,9.19367845579892e-17,1.72630525803159e-16
CNTF_P26441_OID30807_v1_Neurology_II,GRCh37,84,-0.080049332738841,0.009647017543138,1.06028296356135e-16,1.98936308553738e-16
SEPTIN7_Q16181_OID31288_v1_Oncology_II,GRCh37,84,-0.0792174965964659,0.00955789982646056,1.15004332432973e-16,2.15491329318658e-16
FKBP7_Q9Y680_OID20846_v1_Neurology,GRCh37,84,-0.0793876251340314,0.00957845643731973,1.15029378181229e-16,2.15491329318658e-16
ZBP1_Q9H171_OID30526_v1_Inflammation_II,GRCh37,84,-0.0769045072521006,0.00928416023561369,1.19697277731799e-16,2.24062959704741e-16
TNFRSF14_Q92956_OID20783_v1_Inflammation,GRCh37,84,-0.0759018811102836,0.0091902212477667,1.46918841994424e-16,2.7480733282843e-16
TGFBR3_Q03167_OID20255_v1_Cardiometabolic,GRCh37,84,-0.0750973755233827,0.00912355480990471,1.85419960613748e-16,3.46555334706435e-16
RBKS_Q9H477_OID20986_v1_Neurology,GRCh37,84,-0.0732321754728574,0.00890117365883217,1.9156137357747e-16,3.57758192685869e-16
RBP7_Q96R05_OID31526_v1_Oncology_II,GRCh37,84,0.0724872831106868,0.00882610330588781,2.16035898984815e-16,4.03156223797817e-16
RALB_P11234_OID30567_v1_Inflammation_II,GRCh37,84,-0.0786617512418043,0.00958901119636627,2.33832820763944e-16,4.36032608127077e-16
GOLM2_Q6P4E1_OID21044_v1_Neurology,GRCh37,84,-0.0746889897431341,0.00911739661648425,2.5709008930845e-16,4.79032685608524e-16
NIT2_Q9NQR4_OID30336_v1_Cardiometabolic_II,GRCh37,84,-0.0763123815924771,0.0093224540265356,2.70347088758149e-16,5.03347687895064e-16
LAT_O43561_OID20640_v1_Inflammation,GRCh37,84,-0.0760904343258907,0.00929633760512193,2.72325292514714e-16,5.06641993589492e-16
KIR3DL2_P43630_OID31191_v1_Oncology_II,GRCh37,84,-0.0788888246846391,0.00964753839462359,2.90772083734827e-16,5.40546417732331e-16
SLAMF1_Q13291_OID20496_v1_Inflammation,GRCh37,84,0.0772014178810474,0.009450334916559,3.10511425405537e-16,5.7679993723877e-16
TBR1_Q16650_OID30923_v1_Neurology_II,GRCh37,84,-0.0782879309872739,0.00959760318336119,3.43364935594021e-16,6.37339964614458e-16
KYAT1_Q16773_OID20232_v1_Cardiometabolic,GRCh37,84,-0.0758598096364347,0.00930083790601318,3.45632731751869e-16,6.41058874029078e-16
IGFBP7_Q16270_OID20236_v1_Cardiometabolic,GRCh37,84,0.0690870711630197,0.00848307377700114,3.82087273151845e-16,7.08131187674847e-16
TRIAP1_O43715_OID21403_v1_Oncology,GRCh37,84,0.0753001215344136,0.00925974244623711,4.223039706268e-16,7.82068269267646e-16
SARG_Q9BW04_OID30331_v1_Cardiometabolic_II,GRCh37,84,-0.0750571597257911,0.00924052919051178,4.56286065475755e-16,8.44355449919284e-16
F3_P13726_OID21440_v1_Oncology,GRCh37,84,0.0688332607590868,0.00849171174585214,5.2341559788425e-16,9.67840122307309e-16
SNAP29_O95721_OID21506_v1_Oncology,GRCh37,84,-0.0758158495566997,0.00935506638895619,5.30694151278003e-16,9.80551417365145e-16
PPP1R9B_Q96SB3_OID20643_v1_Inflammation,GRCh37,84,-0.0740566917140385,0.00914382186216344,5.53690472708229e-16,1.02226262312798e-15
NELL1_Q92832_OID21494_v1_Oncology,GRCh37,84,0.070937811892514,0.00876841566996189,5.95905251526221e-16,1.09936588608564e-15
IQGAP2_Q13576_OID21361_v1_Oncology,GRCh37,84,-0.074874629251032,0.00926068587050085,6.20550161218925e-16,1.14396253124401e-15
DCUN1D1_Q96GG9_OID30830_v1_Neurology_II,GRCh37,84,0.0777932241127579,0.00962518681465171,6.35794486972322e-16,1.17117496233474e-15
PRKAR2A_P13861_OID31119_v1_Neurology_II,GRCh37,84,-0.0747262896339526,0.00924709326077965,6.42076795839425e-16,1.18185000508835e-15
RNF31_Q96EP0_OID30473_v1_Inflammation_II,GRCh37,84,-0.0775310905531471,0.00960613400325001,6.97257270947805e-16,1.28244589789187e-15
MAMDC4_Q6UXC1_OID31342_v1_Oncology_II,GRCh37,84,-0.0731830113313066,0.0090711958003711,7.16784614038077e-16,1.31736323761847e-15
PCSK7_Q16549_OID31410_v1_Oncology_II,GRCh37,84,-0.0749122079490415,0.00928658877353392,7.22184865400025e-16,1.32628348483002e-15
PRKAR1A_P10644_OID20146_v1_Cardiometabolic,GRCh37,84,-0.0752529089249342,0.00934852304714542,8.29897584915399e-16,1.52294367700814e-15
SERPINA6_P08185_OID30743_v1_Inflammation_II,GRCh37,84,0.0669388994879608,0.00831982165455578,8.57445368653896e-16,1.57230722929278e-15
CEP43_O95684_OID20084_v1_Cardiometabolic,GRCh37,84,-0.0753592434636102,0.00939279922265411,1.03120427709323e-15,1.88950270107869e-15
TST_Q16762_OID20868_v1_Neurology,GRCh37,84,-0.0762242054137809,0.00950330532175948,1.05050197640227e-15,1.92340965641652e-15
CLGN_O14967_OID30957_v1_Neurology_II,GRCh37,84,-0.0666509499871747,0.00831305486739772,1.07810040803202e-15,1.97245217940097e-15
PTPN9_P43378_OID30437_v1_Inflammation_II,GRCh37,84,-0.0770175118774014,0.00960639565297437,1.0808060162655e-15,1.97591212920881e-15
IGSF21_Q96ID5_OID30210_v1_Cardiometabolic_II,GRCh37,84,-0.0723433900430915,0.00902378859384654,1.08390702082571e-15,1.98008918111684e-15
PPP1R2_P41236_OID20176_v1_Cardiometabolic,GRCh37,84,-0.0744741538478371,0.00929979596833026,1.16447559768124e-15,2.12567178327667e-15
SEMA3G_Q9NS98_OID30599_v1_Inflammation_II,GRCh37,84,-0.0680505826184661,0.00850253928377172,1.20872823312375e-15,2.20479300267535e-15
ABRAXAS2_Q15018_OID30130_v1_Cardiometabolic_II,GRCh37,84,-0.0757092880119478,0.00946304142622555,1.23891057757914e-15,2.2581495576311e-15
SPON1_Q9HCB6_OID20759_v1_Inflammation,GRCh37,84,0.0683121158026756,0.00854197160906794,1.27248901906024e-15,2.31761138156166e-15
PROS1_P07225_OID30737_v1_Inflammation_II,GRCh37,84,-0.0729091081557214,0.0091216428148819,1.31715553780826e-15,2.39716379199014e-15
CSF2_P04141_OID30072_v1_Cardiometabolic_II,GRCh37,84,0.0750359268622433,0.0093916282671533,1.35310221667954e-15,2.46073911369158e-15
PDE5A_O76074_OID30584_v1_Inflammation_II,GRCh37,84,-0.0742755981902499,0.0092981672399879,1.36925742054479e-15,2.48825355973158e-15
SUGP1_Q8IWZ8_OID31524_v1_Oncology_II,GRCh37,84,0.0733188602811906,0.00918536499166507,1.43818919345199e-15,2.61156211325938e-15
NEB_P20929_OID30105_v1_Cardiometabolic_II,GRCh37,84,0.0762992908849088,0.00956836340457617,1.53468697139745e-15,2.78470500569201e-15
CXCL1_P09341_OID20762_v1_Inflammation,GRCh37,84,-0.067569913952478,0.00848550055716844,1.67937778407546e-15,3.04497048144026e-15
MELTF_P08582_OID30347_v1_Cardiometabolic_II,GRCh37,84,-0.0650721946779198,0.00817407777409411,1.70931104202384e-15,3.09692949062722e-15
DNPH1_O43598_OID20744_v1_Inflammation,GRCh37,84,0.0712030217999812,0.00894927891073302,1.77280460621363e-15,3.20957013035394e-15
IL24_Q13007_OID20440_v1_Inflammation,GRCh37,84,-0.076368424019263,0.00960198642247193,1.81463517201419e-15,3.2828522947848e-15
KLKB1_P03952_OID30760_v1_Inflammation_II,GRCh37,84,-0.0665569480753959,0.00837752747972487,1.94660284156487e-15,3.51897056157703e-15
DKKL1_Q9UK85_OID21313_v1_Oncology,GRCh37,84,0.0368016099781264,0.00463365981494948,1.98572060218782e-15,3.58701279293198e-15
PPM1B_O75688_OID30548_v1_Inflammation_II,GRCh37,84,-0.0762921361890325,0.00961891050982837,2.16560382262009e-15,3.90904380481871e-15
ENTPD2_Q9Y5L3_OID21260_v1_Oncology,GRCh37,84,-0.0676819454065272,0.00855099209533562,2.47057255565974e-15,4.45621488478107e-15
CFP_P27918_OID30784_v1_Inflammation_II,GRCh37,84,-0.0709008535092563,0.00896520216095911,2.60613163854162e-15,4.69723280468199e-15
COL2A1_P02458_OID30286_v1_Cardiometabolic_II,GRCh37,84,0.0619695035764614,0.00787717030717987,3.6331858572332e-15,6.54351068273775e-15
CPPED1_Q9BRF8_OID21053_v1_Neurology,GRCh37,84,0.0601280597326864,0.00765411989508344,3.97715496981448e-15,7.15769878098659e-15
COL5A1_P20908_OID30587_v1_Inflammation_II,GRCh37,84,0.0723267933717234,0.00921062811672558,4.07706212408818e-15,7.33206279691469e-15
GSTM4_Q03013_OID30164_v1_Cardiometabolic_II,GRCh37,84,0.0740775297517622,0.00943507397399673,4.1176987492859e-15,7.39965715982785e-15
IRAK4_Q9NWZ3_OID20577_v1_Inflammation,GRCh37,84,-0.073109817140347,0.00931354290782703,4.16569982908231e-15,7.48037585888504e-15
LMNB1_P20700_OID31501_v1_Oncology_II,GRCh37,84,-0.0730506145554063,0.00930830224283482,4.23065169545026e-15,7.59139128192479e-15
IL12B_P29460_OID20666_v1_Inflammation,GRCh37,84,0.0651876590067593,0.00830804921575283,4.28403906744635e-15,7.68150685707676e-15
LGALS8_O00214_OID21041_v1_Neurology,GRCh37,84,-0.0694627854285399,0.00885305608057642,4.28857257023713e-15,7.68395646631852e-15
CGB3_CGB5_CGB8_P0DN86_OID30671_v1_Inflammation_II,GRCh37,84,-0.0680071974663171,0.00867312620616097,4.46474050453863e-15,7.9936977594175e-15
IGLON5_A6NGN9_OID31169_v1_Oncology_II,GRCh37,84,-0.0756429290305163,0.0096474366980755,4.47941060066832e-15,8.01404875901278e-15
ERP29_P30040_OID30578_v1_Inflammation_II,GRCh37,84,-0.0738693889424035,0.009423548803805,4.54843704690487e-15,8.13154626071571e-15
SPRR3_Q9UBC9_OID31131_v1_Neurology_II,GRCh37,84,-0.0667199030753362,0.00851200726972721,4.56585873135552e-15,8.15668135660419e-15
SEMA4D_Q92854_OID21020_v1_Neurology,GRCh37,84,-0.0731167814285868,0.00933241857552129,4.69930741889481e-15,8.38890345712937e-15
RNASE4_P34096_OID30705_v1_Inflammation_II,GRCh37,84,0.0696348512495548,0.00889730042304199,5.01581270726828e-15,8.94732472634768e-15
OCLN_Q16625_OID31069_v1_Neurology_II,GRCh37,84,-0.0704981930747299,0.00902245531304927,5.55608433942159e-15,9.90379177622099e-15
PALM_O75781_OID31515_v1_Oncology_II,GRCh37,84,-0.0706732530100273,0.00905055377721306,5.77710390619204e-15,1.02902012308531e-14
SCARB1_Q8WTV0_OID20805_v1_Neurology,GRCh37,84,-0.0752212799417137,0.00963345793016391,5.79477621533368e-15,1.03141064551721e-14
FN1_P02751_OID30787_v1_Inflammation_II,GRCh37,84,-0.0706206813061579,0.00905027567900008,6.03795111019363e-15,1.07390538074265e-14
F7_P08709_OID20372_v1_Cardiometabolic,GRCh37,84,0.0657161944756297,0.00842213494588613,6.05507535207904e-15,1.07616211019368e-14
TFPI_P10646_OID20388_v1_Cardiometabolic,GRCh37,84,0.0677907810042286,0.00870193128927189,6.68426370600254e-15,1.18692599081717e-14
MFGE8_Q08431_OID21134_v1_Neurology,GRCh37,84,0.0698142279506729,0.00896175301767404,6.68807843960047e-15,1.18692599081717e-14
UBQLN3_Q9H347_OID30096_v1_Cardiometabolic_II,GRCh37,84,0.0751049045175679,0.00964835836037289,7.01468834690475e-15,1.24397908842039e-14
TANK_Q92844_OID20474_v1_Inflammation,GRCh37,84,-0.0730959923691954,0.00939274473697928,7.1287615259992e-15,1.26328527845683e-14
NEDD9_Q14511_OID30503_v1_Inflammation_II,GRCh37,84,-0.0741182618836625,0.00953268152344868,7.53434984595543e-15,1.33418487053196e-14
SCG2_P13521_OID21400_v1_Oncology,GRCh37,84,0.0718752044497019,0.00925254837050005,7.96393020549994e-15,1.40922645357716e-14
SPTBN2_O15020_OID30876_v1_Neurology_II,GRCh37,84,0.0744187816267602,0.00958719447908819,8.33958394063849e-15,1.47462322448899e-14
UFD1_Q92890_OID31486_v1_Oncology_II,GRCh37,84,-0.0723212604504367,0.00933710552340601,9.51495204184578e-15,1.68122896238295e-14
PLXDC2_Q6UX71_OID31101_v1_Neurology_II,GRCh37,84,-0.0709669874082152,0.00916504749374531,9.69294130302724e-15,1.71143199426085e-14
S100A12_P80511_OID21374_v1_Oncology,GRCh37,84,0.0705163444735431,0.00912098170804126,1.06518157724194e-14,1.87936764101014e-14
PIKFYVE_Q9Y2I7_OID30465_v1_Inflammation_II,GRCh37,84,0.0725690001859649,0.00939239666494275,1.10668871164762e-14,1.9511822779485e-14
IL18R1_Q13478_OID20652_v1_Inflammation,GRCh37,84,-0.0579720475187831,0.00750520593165877,1.1251846440838e-14,1.98235144992541e-14
ZBTB16_Q05516_OID21205_v1_Oncology,GRCh37,84,-0.0693712863819613,0.00898964262709731,1.19285340403645e-14,2.10004525267955e-14
VTI1A_Q96AJ9_OID30640_v1_Inflammation_II,GRCh37,84,-0.0719327410095032,0.00932922781593293,1.25354186782499e-14,2.20528830409241e-14
KDR_P35968_OID21497_v1_Oncology,GRCh37,84,-0.0630517064917027,0.00817792713620709,1.25831208008334e-14,2.2120761639726e-14
PLIN3_O60664_OID20143_v1_Cardiometabolic,GRCh37,84,-0.0718596958654828,0.00932575299952345,1.30320362000677e-14,2.28933525136599e-14
NRP1_O14786_OID20390_v1_Cardiometabolic,GRCh37,84,-0.068300491667632,0.00892653107423584,1.98797372263867e-14,3.48974258402418e-14
NFIC_P08651_OID30988_v1_Neurology_II,GRCh37,84,-0.0720459420453494,0.00945343680626292,2.51449854845761e-14,4.41082681023729e-14
LRRFIP1_Q32MZ4_OID31344_v1_Oncology_II,GRCh37,84,-0.0694107219865349,0.00911241253812478,2.59313923083288e-14,4.54548827601197e-14
NT5C_Q8TCD5_OID30294_v1_Cardiometabolic_II,GRCh37,84,-0.0706582932422408,0.00928550740633327,2.75106816800711e-14,4.8188385383287e-14
MIA_Q16674_OID21531_v1_Oncology,GRCh37,84,0.060760659527373,0.00798758467299489,2.80775094042287e-14,4.91457704290468e-14
ESYT2_A0FGR8_OID31134_v1_Neurology_II,GRCh37,84,-0.0704708707735851,0.0092791369967569,3.08863645817714e-14,5.40233024335814e-14
GIMAP7_Q8NHV1_OID30639_v1_Inflammation_II,GRCh37,84,-0.0657874332050055,0.00867456290751746,3.3519578619731e-14,5.85868139275702e-14
SRP14_P37108_OID21324_v1_Oncology,GRCh37,84,0.0694157619974247,0.00915604498837053,3.41810611759996e-14,5.96999671799676e-14
MPO_P05164_OID21100_v1_Neurology,GRCh37,84,-0.0705305759698984,0.00930676536920014,3.49788722275258e-14,6.10494561323579e-14
RIPK4_P57078_OID30138_v1_Cardiometabolic_II,GRCh37,84,-0.0729049833377731,0.00962383235949673,3.57849840906356e-14,6.24114819582186e-14
IL12RB2_Q99665_OID30422_v1_Inflammation_II,GRCh37,84,-0.0727241577688293,0.00960041999407515,3.58846425392509e-14,6.25403324714243e-14
SPRING1_Q9H741_OID31197_v1_Oncology_II,GRCh37,84,-0.0728457816522602,0.00963784594512176,4.08354820965929e-14,7.1117645058388e-14
VPS28_Q9UK41_OID31273_v1_Oncology_II,GRCh37,84,-0.0708611043005686,0.00937697326532004,4.12702805593908e-14,7.18233146607476e-14
GSTP1_P09211_OID20876_v1_Neurology,GRCh37,84,0.0719771216852026,0.0095277234158487,4.204939561052e-14,7.31267625456069e-14
TSC22D1_Q15714_OID31016_v1_Neurology_II,GRCh37,84,-0.0702221869504471,0.00929789876395002,4.27049887577702e-14,7.42136839013973e-14
PADI2_Q9Y2J8_OID20467_v1_Inflammation,GRCh37,84,0.0716971713059301,0.00952576159697356,5.2054577648978e-14,9.03968542422481e-14
UROS_P10746_OID30964_v1_Neurology_II,GRCh37,84,0.0711319659417875,0.00948048346011661,6.23786470512905e-14,1.08247923996016e-13
FNDC1_Q4ZHG4_OID31127_v1_Neurology_II,GRCh37,84,0.0649627543023337,0.00865884166145782,6.26233423112841e-14,1.08594873800697e-13
PLA2G1B_P04054_OID20252_v1_Cardiometabolic,GRCh37,84,-0.0679816843161711,0.00906343397771621,6.35000972040857e-14,1.10036597012223e-13
CHM_P24386_OID30972_v1_Neurology_II,GRCh37,84,-0.0709430293569337,0.00948395696783265,7.41420700436809e-14,1.28385911438951e-13
TTR_P02766_OID30782_v1_Inflammation_II,GRCh37,84,0.065878025775097,0.00881819917588702,7.97758471118533e-14,1.3804294229198e-13
MDH1_P40925_OID30669_v1_Inflammation_II,GRCh37,84,0.0687488478097245,0.00921402341453311,8.5654942837112e-14,1.48110400087551e-13
REG4_Q9BYZ8_OID20784_v1_Inflammation,GRCh37,84,-0.0664168738848618,0.00890845899029967,8.95384889653462e-14,1.54715366260634e-13
RCC1_P18754_OID31356_v1_Oncology_II,GRCh37,84,-0.0701224590659566,0.00941502931514119,9.48176459138869e-14,1.63720718140277e-13
GABRA4_P48169_OID30803_v1_Neurology_II,GRCh37,84,-0.0717306495705785,0.00964124799689921,1.00703921274399e-13,1.73760820065215e-13
EPN1_Q9Y6I3_OID31252_v1_Oncology_II,GRCh37,84,-0.0710796401159494,0.00955702811042998,1.02670062198253e-13,1.7702741356998e-13
RANGAP1_P46060_OID21203_v1_Oncology,GRCh37,84,-0.0715708930702423,0.00962387094013992,1.03146271193177e-13,1.77722197382562e-13
EIF2AK3_Q9NZJ5_OID30060_v1_Cardiometabolic_II,GRCh37,84,-0.0697678549317831,0.00938248518782994,1.03805358905745e-13,1.78730873460141e-13
VEGFD_O43915_OID20662_v1_Inflammation,GRCh37,84,-0.0684705565151117,0.0092127875843999,1.06869578591599e-13,1.83876310399446e-13
SH3BGRL2_Q9UJC5_OID30863_v1_Neurology_II,GRCh37,84,-0.0714120950796541,0.00961918850376089,1.13703035460684e-13,1.95495084356924e-13
GGT5_P36269_OID20909_v1_Neurology,GRCh37,84,0.0675755588012874,0.00912810727411762,1.33121900549975e-13,2.28720772474673e-13
GIT1_Q9Y2X7_OID30533_v1_Inflammation_II,GRCh37,84,-0.0688483945815133,0.00930374454794203,1.36109018975198e-13,2.33687530101792e-13
CYTH3_O43739_OID31208_v1_Oncology_II,GRCh37,84,-0.0711950646528601,0.00962501076724094,1.3941979772847e-13,2.39202566682651e-13
TF_P02787_OID30783_v1_Inflammation_II,GRCh37,84,-0.0666894477754206,0.00902430107783033,1.46845602031716e-13,2.51764968571692e-13
UNG_P13051_OID31419_v1_Oncology_II,GRCh37,84,-0.0701146138835748,0.00949181270704131,1.50345997587456e-13,2.57584315075684e-13
ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II,GRCh37,84,-0.0702482575204763,0.00951010341403657,1.50520458632866e-13,2.57701222754646e-13
LACTB2_Q53H82_OID20150_v1_Cardiometabolic,GRCh37,84,-0.0684886762093441,0.00927690918192798,1.5510639918366e-13,2.65365390986995e-13
KLB_Q86Z14_OID20888_v1_Neurology,GRCh37,84,-0.059533430458678,0.00807254325656715,1.64586065203609e-13,2.81385337691301e-13
VTA1_Q9NP79_OID21016_v1_Neurology,GRCh37,84,-0.0685062548693785,0.00931566349032809,1.92537158517469e-13,3.28940244058718e-13
F11R_Q9Y624_OID21151_v1_Neurology,GRCh37,84,0.0687728390727632,0.00936159138361667,2.03804512438215e-13,3.47944931157713e-13
FLT1_P17948_OID21301_v1_Oncology,GRCh37,84,0.0666898286486761,0.00908620836684382,2.14110979587257e-13,3.65283569956881e-13
